geoid,county_name,in_brightline_corridor,in_comparison_pool,treated_brightline,donor_pool,dist_to_nearest_station_mile,nearest_station,nearest_opened_year,exposure_0_0_5,exposure_0_5_1,exposure_1_2,exposure_2_3
12086007610,Other,False,False,0,0,8.35070262738907,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086017401,Other,False,False,0,0,15.080762926590305,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086003710,Other,False,False,0,0,0.4872573899572579,MiamiCentral,2018.0,0.4256328962048811,0.5743671037951111,0.0,0.0
12086008430,Other,False,False,0,0,12.806737998553233,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000223,Other,False,False,0,0,4.051462380355317,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000312,Other,False,False,0,0,4.281773462336075,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000226,Other,False,False,0,0,2.452900819993482,Aventura,2022.0,0.0,0.0,0.0,0.9999999999999998
12086009810,Other,False,False,0,0,2.7830593687877747,Aventura,2022.0,0.0,0.0,0.0,0.8276289639169567
12086006607,Other,False,False,0,0,1.3149600753840964,MiamiCentral,2018.0,0.0,0.0,0.9999999999999996,0.0
12086000144,Other,False,False,0,0,0.9840801840130456,Aventura,2022.0,0.0,0.4643787182123549,0.5356212817876452,0.0
12086006603,Other,False,False,0,0,1.1534002356462778,MiamiCentral,2018.0,0.0,0.15595854612044854,0.8440414538795075,0.0
12086000908,Other,False,False,0,0,6.986070367284266,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086012701,Other,False,False,0,0,13.469371318274085,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000508,Other,False,False,0,0,7.954354750661454,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010019,Other,False,False,0,0,7.601530923564152,Aventura,2022.0,0.0,0.0,0.0,0.0
12086012102,Other,False,False,0,0,10.401466358971158,Aventura,2022.0,0.0,0.0,0.0,0.0
12086009325,Other,False,False,0,0,10.111210193949344,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086011701,Other,False,False,0,0,9.374115825139729,Aventura,2022.0,0.0,0.0,0.0,0.0
12086011702,Other,False,False,0,0,9.445786426069743,Aventura,2022.0,0.0,0.0,0.0,0.0
12086013301,Other,False,False,0,0,11.565604967958866,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009053,Other,False,False,0,0,9.054990822197318,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086015103,Other,False,False,0,0,16.36761946921922,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086012101,Other,False,False,0,0,11.017538818609639,Aventura,2022.0,0.0,0.0,0.0,0.0
12073002516,Leon,False,True,0,1,221.037117076771,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002514,Leon,False,True,0,1,224.74368922285535,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002423,Leon,False,True,0,1,230.4808434943019,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002007,Leon,False,True,0,1,228.93226155338306,Orlando,2023.0,0.0,0.0,0.0,0.0
12031016400,Duval,False,True,0,1,130.3298118691898,Orlando,2023.0,0.0,0.0,0.0,0.0
12031000300,Duval,False,True,0,1,135.16898572171132,Orlando,2023.0,0.0,0.0,0.0,0.0
12031000600,Duval,False,True,0,1,132.0293974996018,Orlando,2023.0,0.0,0.0,0.0,0.0
12031000700,Duval,False,True,0,1,131.62662430451627,Orlando,2023.0,0.0,0.0,0.0,0.0
12031001100,Duval,False,True,0,1,134.63702987898958,Orlando,2023.0,0.0,0.0,0.0,0.0
12031001300,Duval,False,True,0,1,135.95533218279598,Orlando,2023.0,0.0,0.0,0.0,0.0
12031001600,Duval,False,True,0,1,135.11459264264636,Orlando,2023.0,0.0,0.0,0.0,0.0
12031002802,Duval,False,True,0,1,135.25357713779724,Orlando,2023.0,0.0,0.0,0.0,0.0
12031002200,Duval,False,True,0,1,132.00206708409246,Orlando,2023.0,0.0,0.0,0.0,0.0
12031010101,Duval,False,True,0,1,145.30372756223247,Orlando,2023.0,0.0,0.0,0.0,0.0
12031010900,Duval,False,True,0,1,139.58827291122486,Orlando,2023.0,0.0,0.0,0.0,0.0
12031011100,Duval,False,True,0,1,138.48369580660685,Orlando,2023.0,0.0,0.0,0.0,0.0
12031012702,Duval,False,True,0,1,131.55987523142025,Orlando,2023.0,0.0,0.0,0.0,0.0
12031011700,Duval,False,True,0,1,137.07403315477296,Orlando,2023.0,0.0,0.0,0.0,0.0
12031012300,Duval,False,True,0,1,132.34011418646259,Orlando,2023.0,0.0,0.0,0.0,0.0
12031012601,Duval,False,True,0,1,132.67940421283802,Orlando,2023.0,0.0,0.0,0.0,0.0
12031012800,Duval,False,True,0,1,130.33991310573572,Orlando,2023.0,0.0,0.0,0.0,0.0
12031013000,Duval,False,True,0,1,129.8904919852401,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014311,Duval,False,True,0,1,131.40616815203794,Orlando,2023.0,0.0,0.0,0.0,0.0
12031014601,Duval,False,True,0,1,136.52465189181646,Orlando,2023.0,0.0,0.0,0.0,0.0
12031015002,Duval,False,True,0,1,133.4190078400398,Orlando,2023.0,0.0,0.0,0.0,0.0
12031015100,Duval,False,True,0,1,134.13803823496744,Orlando,2023.0,0.0,0.0,0.0,0.0
12031016300,Duval,False,True,0,1,129.84317724057547,Orlando,2023.0,0.0,0.0,0.0,0.0
12099007772,Palm Beach,True,False,0,0,14.224820065446888,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12095016413,Orange,True,False,0,0,11.62849209319175,Orlando,2023.0,0.0,0.0,0.0,0.0
12095013507,Orange,True,False,0,0,3.6990438114911908,Orlando,2023.0,0.0,0.0,0.0,0.07316711860126288
12095016750,Orange,True,False,0,0,12.735233077701468,Orlando,2023.0,0.0,0.0,0.0,0.0
12095015005,Orange,True,False,0,0,17.017445730977673,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016515,Orange,True,False,0,0,14.664488006907067,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016813,Orange,True,False,0,0,5.206695651237787,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017123,Orange,True,False,0,0,11.339198612421754,Orlando,2023.0,0.0,0.0,0.0,0.0
12073001801,Leon,False,True,0,1,225.87165469539158,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002003,Leon,False,True,0,1,230.37505638591256,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002208,Leon,False,True,0,1,232.9077835117675,Orlando,2023.0,0.0,0.0,0.0,0.0
12073000600,Leon,False,True,0,1,228.14140477891652,Orlando,2023.0,0.0,0.0,0.0,0.0
12073001001,Leon,False,True,0,1,225.84886246582312,Orlando,2023.0,0.0,0.0,0.0,0.0
12073001401,Leon,False,True,0,1,228.796606981033,Orlando,2023.0,0.0,0.0,0.0,0.0
12073001402,Leon,False,True,0,1,229.0770148993699,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002201,Leon,False,True,0,1,231.37386797190229,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002410,Leon,False,True,0,1,227.31213267428018,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002604,Leon,False,True,0,1,216.8775279922295,Orlando,2023.0,0.0,0.0,0.0,0.0
12073002702,Leon,False,True,0,1,236.76536182570462,Orlando,2023.0,0.0,0.0,0.0,0.0
12001002202,Alachua,False,True,0,1,110.76468413202636,Orlando,2023.0,0.0,0.0,0.0,0.0
12001002204,Alachua,False,True,0,1,112.35260355127637,Orlando,2023.0,0.0,0.0,0.0,0.0
12001000500,Alachua,False,True,0,1,105.35365568418399,Orlando,2023.0,0.0,0.0,0.0,0.0
12001001201,Alachua,False,True,0,1,109.77888889859689,Orlando,2023.0,0.0,0.0,0.0,0.0
12001001802,Alachua,False,True,0,1,116.03884362736954,Orlando,2023.0,0.0,0.0,0.0,0.0
12011020320,Broward,True,False,0,0,11.18057649835144,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011030402,Broward,True,False,0,0,7.9689527912417235,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011040901,Broward,True,False,0,0,2.1137741929813942,Fort Lauderdale,2018.0,0.0,0.0,0.33432892178530477,0.6628181873993737
12011020404,Broward,True,False,0,0,7.530576547986287,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011010702,Broward,True,False,0,0,4.9656642841185015,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011060119,Broward,True,False,0,0,10.575024828246441,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011070316,Broward,True,False,0,0,12.67036890232997,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011050900,Broward,True,False,0,0,2.603572342154657,Fort Lauderdale,2018.0,0.0,0.0,0.008446327368569383,0.9773563825686512
12011100700,Broward,True,False,0,0,3.581709109568579,Aventura,2022.0,0.0,0.0,0.0,0.06044147108682125
12011090401,Broward,True,False,0,0,4.5022324438548775,Aventura,2022.0,0.0,0.0,0.0,0.0
12011010601,Broward,True,False,0,0,10.45754885861262,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011110100,Broward,True,False,0,0,6.060627676226969,Aventura,2022.0,0.0,0.0,0.0,0.0
12011010605,Broward,True,False,0,0,9.148081889339188,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011110321,Broward,True,False,0,0,10.880480689957457,Aventura,2022.0,0.0,0.0,0.0,0.0
12011110323,Broward,True,False,0,0,7.248455038905009,Aventura,2022.0,0.0,0.0,0.0,0.0
12011020319,Broward,True,False,0,0,11.807752595962501,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011030100,Broward,True,False,0,0,5.855803210439716,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011050800,Broward,True,False,0,0,3.0474250713150326,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.40538437772867464
12011070306,Broward,True,False,0,0,12.350059339022524,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011060401,Broward,True,False,0,0,4.615930976130833,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011020308,Broward,True,False,0,0,10.147771270878941,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011030302,Broward,True,False,0,0,6.572968659057207,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12011041900,Broward,True,False,1,0,0.9648898819139001,Fort Lauderdale,2018.0,0.0,0.5068883354585216,0.4931116645414727,0.0
12011042700,Broward,True,False,0,0,1.456485816375817,Fort Lauderdale,2018.0,0.0,0.059395398587432466,0.8642949346636445,0.07630966674893132
12011050301,Broward,True,False,0,0,4.563499633730897,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011090502,Broward,True,False,0,0,5.959419450561653,Aventura,2022.0,0.0,0.0,0.0,0.0
12011060900,Broward,True,False,0,0,5.308544470890579,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011060115,Broward,True,False,0,0,9.581361187913899,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12011070314,Broward,True,False,0,0,17.161060346114954,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12021000301,Collier,False,True,0,1,103.06398688899866,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12021010801,Collier,False,True,0,1,97.89401155580502,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12021010411,Collier,False,True,0,1,96.46482813677446,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12021000200,Collier,False,True,0,1,102.32982726996136,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12021010300,Collier,False,True,0,1,102.45267120326487,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12021010210,Collier,False,True,0,1,101.61757263449287,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12095015300,Orange,True,False,0,0,13.576050381557838,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016301,Orange,True,False,0,0,13.18651553010396,Orlando,2023.0,0.0,0.0,0.0,0.0
12086001101,Other,False,False,0,0,6.158858773299544,Aventura,2022.0,0.0,0.0,0.0,0.0
12086001006,Other,False,False,0,0,5.046707390760825,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086001003,Other,False,False,0,0,5.5743828777055455,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000603,Other,False,False,0,0,8.000678823781096,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000410,Other,False,False,0,0,6.58788080004772,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000405,Other,False,False,0,0,6.2257361932464566,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000413,Other,False,False,0,0,5.9613701820461396,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000308,Other,False,False,0,0,5.412338742439324,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000206,Other,False,False,0,0,2.86113878948503,Aventura,2022.0,0.0,0.0,0.0,0.6492090126074204
12086000213,Other,False,False,0,0,2.7184520618741375,Aventura,2022.0,0.0,0.0,0.0,0.8855295085369369
12086016800,Other,False,False,0,0,15.043896630206644,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086980900,Other,False,False,0,0,18.887456995240527,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086016600,Other,False,False,0,0,16.23695263914402,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010010,Other,False,False,0,0,7.631874453109968,Aventura,2022.0,0.0,0.0,0.0,0.0
12086000805,Other,False,False,0,0,5.837858503451872,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086000804,Other,False,False,0,0,6.3112350132946355,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086006302,Other,False,False,0,0,3.6246835836276348,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009315,Other,False,False,0,0,10.013648657746856,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086005202,Other,False,False,0,0,0.9959236150298941,MiamiCentral,2018.0,0.0,0.48326921475638196,0.5167307852436153,0.0
12086004106,Other,False,False,0,0,3.5166361299207627,MiamiCentral,2018.0,0.0,0.0,0.0,0.18769389924241905
12086004000,Other,False,False,0,0,4.254382453615848,MiamiCentral,2018.0,0.0,0.0,0.0,0.0004025649235611712
12086003919,Other,False,False,0,0,5.7598335499745605,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086003911,Other,False,False,0,0,6.6320640701739,Aventura,2022.0,0.0,0.0,0.0,0.0
12086003801,Other,False,False,0,0,5.354870928765332,Aventura,2022.0,0.0,0.0,0.0,0.0
12086002300,Other,False,False,0,0,2.825688518195485,MiamiCentral,2018.0,0.0,0.0,0.0,0.7667003462450115
12086002202,Other,False,False,0,0,2.6858469373722467,MiamiCentral,2018.0,0.0,0.0,0.0,0.8306201402355592
12086000115,Other,False,False,0,0,1.69896557539838,Aventura,2022.0,0.0,0.0,0.9259762865832049,0.07402371341680093
12086011500,Other,False,False,0,0,31.67459379013991,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010207,Other,False,False,0,0,16.862081688886853,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010209,Other,False,False,0,0,18.789365403478108,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086010201,Other,False,False,0,0,20.556017729364687,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086004901,Other,False,False,0,0,4.295490489034099,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086006402,Other,False,False,0,0,2.2820811531001013,MiamiCentral,2018.0,0.0,0.0,0.017142222899914055,0.9828577771000848
12086005304,Other,False,False,0,0,1.6539987159089662,MiamiCentral,2018.0,0.0,0.0,1.0,0.0
12086007101,Other,False,False,0,0,4.686772623256806,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086009903,Other,False,False,0,0,5.541669643710727,Aventura,2022.0,0.0,0.0,0.0,0.0
12057013207,Hillsborough,False,True,0,1,63.982442423539645,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012800,Hillsborough,False,True,0,1,55.8160618792321,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012501,Hillsborough,False,True,0,1,59.874028224367436,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013003,Hillsborough,False,True,0,1,59.08963704374121,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011410,Hillsborough,False,True,0,1,79.5266896513853,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011516,Hillsborough,False,True,0,1,76.61548298875145,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011416,Hillsborough,False,True,0,1,78.28227630992455,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012600,Hillsborough,False,True,0,1,57.538979632888854,Orlando,2023.0,0.0,0.0,0.0,0.0
12086009503,Other,False,False,0,0,5.784789532870418,Aventura,2022.0,0.0,0.0,0.0,0.0
12086008415,Other,False,False,0,0,13.357251732506876,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086008309,Other,False,False,0,0,15.635065500489027,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086008000,Other,False,False,0,0,8.656698289469233,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086002003,Other,False,False,0,0,3.3928356060044527,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086001801,Other,False,False,0,0,4.0391505097683025,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086001302,Other,False,False,0,0,4.269014383390699,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086001205,Other,False,False,0,0,6.284691308601119,Aventura,2022.0,0.0,0.0,0.0,0.0
12086001206,Other,False,False,0,0,6.091664238543039,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12057007200,Hillsborough,False,True,0,1,83.95591246400771,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011108,Hillsborough,False,True,0,1,73.82470176963932,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011301,Hillsborough,False,True,0,1,76.02688890888952,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011205,Hillsborough,False,True,0,1,75.05453115008554,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011206,Hillsborough,False,True,0,1,74.2371292267017,Orlando,2023.0,0.0,0.0,0.0,0.0
12057010811,Hillsborough,False,True,0,1,69.84486092560307,Orlando,2023.0,0.0,0.0,0.0,0.0
12057010106,Hillsborough,False,True,0,1,57.60712763632586,Orlando,2023.0,0.0,0.0,0.0,0.0
12057000402,Hillsborough,False,True,0,1,74.6960883382131,Orlando,2023.0,0.0,0.0,0.0,0.0
12057000602,Hillsborough,False,True,0,1,74.92234050095834,Orlando,2023.0,0.0,0.0,0.0,0.0
12057010304,Hillsborough,False,True,0,1,63.77956978943719,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013505,Hillsborough,False,True,0,1,72.03674600835252,Orlando,2023.0,0.0,0.0,0.0,0.0
12057011708,Hillsborough,False,True,0,1,81.9626107057353,Orlando,2023.0,0.0,0.0,0.0,0.0
12057001100,Hillsborough,False,True,0,1,74.237354469067,Orlando,2023.0,0.0,0.0,0.0,0.0
12057000800,Hillsborough,False,True,0,1,73.08447898849447,Orlando,2023.0,0.0,0.0,0.0,0.0
12057002900,Hillsborough,False,True,0,1,76.57832570993546,Orlando,2023.0,0.0,0.0,0.0,0.0
12057003100,Hillsborough,False,True,0,1,75.32799756924562,Orlando,2023.0,0.0,0.0,0.0,0.0
12057003500,Hillsborough,False,True,0,1,74.63669783764787,Orlando,2023.0,0.0,0.0,0.0,0.0
12057003800,Hillsborough,False,True,0,1,74.81470623894452,Orlando,2023.0,0.0,0.0,0.0,0.0
12057010600,Hillsborough,False,True,0,1,70.90327133019088,Orlando,2023.0,0.0,0.0,0.0,0.0
12057003600,Hillsborough,False,True,0,1,73.3433777675118,Orlando,2023.0,0.0,0.0,0.0,0.0
12057005900,Hillsborough,False,True,0,1,81.21872615251146,Orlando,2023.0,0.0,0.0,0.0,0.0
12057006600,Hillsborough,False,True,0,1,81.38907826343956,Orlando,2023.0,0.0,0.0,0.0,0.0
12057004800,Hillsborough,False,True,0,1,79.01062674016771,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013907,Hillsborough,False,True,0,1,74.13605205962091,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013001,Hillsborough,False,True,0,1,54.38111178182638,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013903,Hillsborough,False,True,0,1,65.88199179059839,Orlando,2023.0,0.0,0.0,0.0,0.0
12057001900,Hillsborough,False,True,0,1,74.22273612730415,Orlando,2023.0,0.0,0.0,0.0,0.0
12086002501,Other,False,False,0,0,2.2739957670167894,MiamiCentral,2018.0,0.0,0.0,0.06912602181260244,0.9308739781873937
12086009021,Other,False,False,0,0,11.31678684487394,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086002403,Other,False,False,0,0,3.1380217171212657,MiamiCentral,2018.0,0.0,0.0,0.0,0.21821084648439115
12086004703,Other,False,False,0,0,5.616869136807931,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12086018100,Other,False,False,0,0,16.649418454789462,MiamiCentral,2018.0,0.0,0.0,0.0,0.0
12071050305,Lee,False,True,0,1,105.44234207862984,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010803,Lee,False,True,0,1,115.81991286740298,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010306,Lee,False,True,0,1,118.08516833713004,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071010602,Lee,False,True,0,1,115.9526959765956,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071010801,Lee,False,True,0,1,117.29198331415398,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071060202,Lee,False,True,0,1,109.8798262938228,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071000600,Lee,False,True,0,1,110.21781580352715,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071001300,Lee,False,True,0,1,110.91195632405679,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071000700,Lee,False,True,0,1,111.64365214871921,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071010411,Lee,False,True,0,1,118.0555129338468,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12071001903,Lee,False,True,0,1,114.89593390829151,Fort Lauderdale,2018.0,0.0,0.0,0.0,0.0
12095017808,Orange,True,False,0,0,21.4851147365532,Orlando,2023.0,0.0,0.0,0.0,0.0
12095014703,Orange,True,False,0,0,12.187928867441192,Orlando,2023.0,0.0,0.0,0.0,0.0
12095014811,Orange,True,False,0,0,11.601560624242355,Orlando,2023.0,0.0,0.0,0.0,0.0
12095011701,Orange,True,False,0,0,11.200626192680248,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016902,Orange,True,False,0,0,7.2655129592151,Orlando,2023.0,0.0,0.0,0.0,0.0
12095011600,Orange,True,False,0,0,9.573970864669368,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016904,Orange,True,False,0,0,7.947673879389254,Orlando,2023.0,0.0,0.0,0.0,0.0
12095015601,Orange,True,False,0,0,15.525169586562601,Orlando,2023.0,0.0,0.0,0.0,0.0
12095015801,Orange,True,False,0,0,14.010513875451132,Orlando,2023.0,0.0,0.0,0.0,0.0
12095010802,Orange,True,False,0,0,10.663303728891927,Orlando,2023.0,0.0,0.0,0.0,0.0
12095012800,Orange,True,False,0,0,11.586870106504627,Orlando,2023.0,0.0,0.0,0.0,0.0
12095015802,Orange,True,False,0,0,14.112061204645261,Orlando,2023.0,0.0,0.0,0.0,0.0
12095012900,Orange,True,False,0,0,10.488801806782664,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017001,Orange,True,False,0,0,8.722493755096467,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017504,Orange,True,False,0,0,19.31964898885605,Orlando,2023.0,0.0,0.0,0.0,0.0
12095014301,Orange,True,False,0,0,6.809466099802989,Orlando,2023.0,0.0,0.0,0.0,0.0
12095014804,Orange,True,False,0,0,15.867087932603084,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016802,Orange,True,False,0,0,1.216252740225697,Orlando,2023.0,0.022152111390586163,0.06645633417175884,0.24729939098035553,0.30709648122346445
12095010500,Orange,True,False,0,0,10.02571391513206,Orlando,2023.0,0.0,0.0,0.0,0.0
12095010400,Orange,True,False,0,0,9.786086199592598,Orlando,2023.0,0.0,0.0,0.0,0.0
12095013900,Orange,True,False,0,0,7.443162439770834,Orlando,2023.0,0.0,0.0,0.0,0.0
12095013300,Orange,True,False,0,0,8.316778260656093,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017006,Orange,True,False,0,0,7.614510618651287,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016412,Orange,True,False,0,0,12.416322206998947,Orlando,2023.0,0.0,0.0,0.0,0.0
12095016716,Orange,True,False,0,0,8.329754760307157,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017702,Orange,True,False,0,0,22.72966357202258,Orlando,2023.0,0.0,0.0,0.0,0.0
12095017503,Orange,True,False,0,0,20.040624291459885,Orlando,2023.0,0.0,0.0,0.0,0.0
12071030300,Lee,False,True,0,1,96.6753726924263,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12071040205,Lee,False,True,0,1,100.42292394575456,West Palm Beach,2018.0,0.0,0.0,0.0,0.0
12071040302,Lee,False,True,0,1,100.54471700788345,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071040312,Lee,False,True,0,1,95.54297974471413,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071040207,Lee,False,True,0,1,94.74461216435644,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12071040305,Lee,False,True,0,1,97.44408844779265,Boca Raton,2022.0,0.0,0.0,0.0,0.0
12115001000,Sarasota,False,True,0,1,104.02961704694823,Orlando,2023.0,0.0,0.0,0.0,0.0
12115000405,Sarasota,False,True,0,1,103.69190667712972,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001101,Sarasota,False,True,0,1,103.06747534709868,Orlando,2023.0,0.0,0.0,0.0,0.0
12115000300,Sarasota,False,True,0,1,104.29695245686804,Orlando,2023.0,0.0,0.0,0.0,0.0
12115000503,Sarasota,False,True,0,1,104.8057113087296,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002507,Sarasota,False,True,0,1,115.80322097910876,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001204,Sarasota,False,True,0,1,100.56976517178806,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001302,Sarasota,False,True,0,1,102.7304628076971,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001304,Sarasota,False,True,0,1,104.12260401137449,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001704,Sarasota,False,True,0,1,106.61591332410433,Orlando,2023.0,0.0,0.0,0.0,0.0
12115000602,Sarasota,False,True,0,1,106.35583330317658,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001904,Sarasota,False,True,0,1,109.1612148441712,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001903,Sarasota,False,True,0,1,108.48936834459435,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002509,Sarasota,False,True,0,1,116.5926424969593,Orlando,2023.0,0.0,0.0,0.0,0.0
12115001803,Sarasota,False,True,0,1,107.28000180962447,Orlando,2023.0,0.0,0.0,0.0,0.0
12115002716,Sarasota,False,True,0,1,111.11509926321209,Orlando,2023.0,0.0,0.0,0.0,0.0
12057012503,Hillsborough,False,True,0,1,59.01152060870377,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013919,Hillsborough,False,True,0,1,71.42334605930546,Orlando,2023.0,0.0,0.0,0.0,0.0
12057013913,Hillsborough,False,True,0,1,76.31446654004938,Orlando,2023.0,0.0,0.0,0.0,0.0
